Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县长,20,代,瓦标龙,2011.08-2012.01,5817,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县长,20,,瓦标龙,2012.01-2014.04,5817,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县长,20,,叶霖,2014.04-至今,16490,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,何舟,1951.02-1951.04,10202,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,张策,1951.07-1954.05,7210,男,,陕西高陵县,1911.02,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,高智广,1954.10-1958.12,1238,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,第一书记,李健,1961.08-1963.05-,9584,男,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,傅金玉,1964.05-1967.01,9583,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,革委会核心小组长,马继兰,1970.09-1971.05,3772,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,马继兰,1971.05-1973.04,3772,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,第一书记,张聚国,1973.04-1978.02,7469,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,王元,1978.10-1984.11,4954,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,李秀振,1985.03-1990.02,11637,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,王化莹,1990.02-1994.06,14652,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,饶昭德,1994.07-1996.12,13572,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,张仕福,1996.12-2000.10,7594,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,逄焕华,2000.10-2006.04,4075,男,汉族,,1958.08,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,王振金,2006.05-2008.09,5000,,,,,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,闵路明,2009.02-至今,3936,男,汉族,,1960.07,,,,
522722,贵州省,黔南布依族苗族自治州,荔波县,县委书记,19,,尹德俊,2015.01-,7007,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,孙岳东,1949.11-,14157,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,逢焕华,1995.07-1996.04,9548,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,逄焕华,1996.04-2000.10,4075,男,汉族,,1958.08,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,王可农,2002.-2003.08,14742,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,吴胜华,2004.09-2005.11,18333,男,布依族,,1966.1,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,刘建民,2006.02-2007.11,3213,男,汉族,,1962.1,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,廖小明,2007.11-2008.,2961,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,廖小明,2008.-2011.10,2961,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,莫春开,2012.01-2014.10,3942,男,汉族,贵州荔波,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县长,20,,张丽芳,2015.01-至今,17108,女,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,柳占泉,,12534,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,蒙启良,-1994.05,3905,男,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,高金林,1995.08-1996.06,1192,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,王臣礼,-1999.-,5878,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,张仕福,2000.10-2001.05,7594,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,谭文忠,2004.09-2005.07,14229,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,吴胜华,2005.11-2007.11,18333,男,布依族,,1966.1,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,刘建民,2007.11-,3213,男,汉族,,1962.1,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,韩勇,2012.06-2014.10,18251,,,,,,,,
522723,贵州省,黔南布依族苗族自治州,贵定县,县委书记,19,,莫春开,2014.10-至今,3942,男,汉族,贵州荔波,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,吴近仁,1949.12-1953.06,18328,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,卢雪圃,1953.06-1956.12,12610,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,孟仲三,1956.12-1959.01,3926,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,陈镜波,1959.01-1963.,8606,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,代,孟仲三,1963.06-1963.09,3926,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,孟仲三,1963.09-,3926,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,革委会主任,田泽霞,1967.04-1968.06,5796,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,革委会主任,张建民,1968.09-,7420,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,罗成淮,-1987.09,3631,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,王洪飞,1987.09-,14645,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,王勤,2002.06-2005.09,4706,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,王海平,-2008.06,268,男,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,代,谢晓东,2008.07-2008.10,6358,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,谢晓东,2008.10-2011.10,6358,,汉族,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,代,尹德俊,2011.10-2012.01,7007,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县长,20,,尹德俊,2012.01-至今,7007,男,汉族,,1968.1,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,边裕鲲,1950.10-,8226,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,郭平,1952.05-,1367,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,马城乙,1954.11-,12854,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,第一书记,吴近仁,1962.01-,18328,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,革委会领导核心小组组长,管英才,-1970.09,9866,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,革委会领导核心小组组长,孙存福,1970.09-1971.04,5537,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,孙存福,1971.04-,5537,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,肖永安,1986.08-1990.02,6310,男,汉族,湖北麻城,1948.01,1973.01,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,王勇,2000.02-2006.03,4934,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,王勤,2006.03-2008.06,4706,,,,,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,龙长春,2008.07-2011.02,3538,男,苗族,,1963.04,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,陈昌旭,2011.04-2012.07,267,男,汉族,贵州绥阳,1970.01,1990.1,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,沙先贵,2012.07-2013.05,4300,男,回族,,1961.1,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,蒋映生,2013.05-2015.08,2078,男,汉族,,1966.06,,,,
522725,贵州省,黔南布依族苗族自治州,瓮安县,县委书记,19,,张文强,2015.08-至今,17274,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,革委会主任,陈介昌,,404,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,陆运军,,3603,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,刁震川,1949.12-1952.10,841,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,代,罗秉揖,-1961,3627,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,刘希尊,1961.-,3376,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,莫时仁,1983.11-1985.07,3950,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,严肃,2003.04-2006.12,6614,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,代,张惠明,2006.12-,7386,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,张惠明,-2011.05,7386,,布依族,,1962.11,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,代,梁嘉庚,2011.09-2012.01,2902,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,,梁嘉庚,2012.01-2015.05,2902,,汉族,,1962.09,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县长,20,代,蒋海航,2015.05-至今,10851,男,汉族,,1971.07,1997.08,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,陈介昌,,404,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,刁震川,1949.12-1952.10,841,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,陈忠信,1958.12-,623,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,刘希尊,1961.-,3376,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,苗族,吴军,1995.01-1997.11,18332,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,陆运军,-1999.11,3603,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,丁匀,1999.11-2005.02,9210,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,陈忆秋,2005.04-2007.11,8800,,,,,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,闵路明,2007.11-2009.02,3936,男,汉族,,1960.07,,,,
522726,贵州省,黔南布依族苗族自治州,独山县,县委书记,19,,潘志立,2010.08-至今,13304,男,汉族,江苏海安,1964.09,1989.01,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,刘希尊,-1961,3376,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,左润华,2000.12-2003.07,5462,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,刘长江,2001.03-2001.10,3466,男,侗族,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,唐官莹,2004.08-2007.11,5708,女,汉族,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,代,毛有智,2007.11-,3891,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,毛有智,-2011.1,3891,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,臧侃,2012.01-2014.01,7156,男,汉族,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县长,20,,高晓昀,2014.03-至今,9699,女,汉族,,1973.06,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县委书记,19,,陈忠信,-1958.12,623,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县委书记,19,,吴秀全,1996.-,15468,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县委书记,19,,刘长江,2001.10-2004.05,3466,男,侗族,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县委书记,19,,左润华,2004.11-2006.12,5462,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县委书记,19,,严肃,2006.12-2014.01,6614,,,,,,,,
522727,贵州省,黔南布依族苗族自治州,平塘县,县委书记,19,,臧侃,2014.01-至今,7156,男,汉族,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,马诚乙,1951.03-1954.06,12853,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,班凤泉,1954.07-1956.08,8170,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,王国民,1956.12-1965.12,14622,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,朱世禄,1965.12-1967.03,18117,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,于等辰,1967.03-1970.01,16608,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,裴正田,1970.09-1975.01,4081,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,王增林,1976.06-1979.06,4972,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,黄景周,1980.01-1983.12,10503,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,代,罗来儒,1983.12-1984.12,3652,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,布依族,罗来儒,1984.12-1990.05,3652,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,罗珍丽,1990.05-,12774,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,布依族,罗来儒,-1997,3652,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,苗族,滕久明,1997.-1998.,5760,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,布依族,韦安华,1998.-2001.,15180,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,代,莫俊国,2001.-2002.,3948,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,布依族,莫俊国,2002.-2005.12,3948,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,,彭贤伦,2005.12-2010.08,4104,男,布依族,贵州惠水,1964.12,1984.12,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,代,杨朝伟,2011.01-2012.01,6670,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,布依族,杨朝伟,2012.01-2012.09,6670,,布依族,,1971.02,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县长,20,苗族,杨兴华,2013.03-至今,16349,男,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,顾汉臣,1951.03-1951.06,9824,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,刘岗,1951.06-1953.03,12126,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,荫明村,1954.05-1955.09,16533,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,刘光轩,1955.09-1957.06,3154,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,第一书记,刘岚光,1957.03-1957.05,3263,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,刘岚光,1957.05-1958.01,3263,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,第一书记,刘光轩,1957.06-1958.09,3154,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,孟周,1958.08-1958.12,3927,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,第一书记,孟周,1958.12-1961.12,3927,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,第一书记,齐同学,1961.12-1962.12,4135,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,齐同学,1962.12-1967.03,4135,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,革委会核心小组组长,裴正田,1970.09-1971.03,4081,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,裴正田,1971.03-1975.01,4081,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,王增林,1975.02-1980.06,4972,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,罗正科,1980.06-1990.09,12776,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,何荫懋,1990.10-,10183,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,余学强,1996.-1999.06,7078,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,苗族,滕久明,2000.-2004.04,5760,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,,宋健,2002.09-2005.10,4470,,,,,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,回族,沙先贵,2006.10-2012.07,4300,男,回族,,1961.1,,,,
522728,贵州省,黔南布依族苗族自治州,罗甸县,县委书记,19,布依族,杨朝伟,2012.07-至今,6670,男,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,王升三,1949.12-1950.11,14844,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,吴策,1951.06-,15320,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,阎道忠,1953.06-,16088,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,徐贯彬,1999.12-2001.05,15832,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,沙先贵,2001.08-2006.10,4300,男,回族,,1961.1,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,杨永英,2007.01-2007.12,6886,,布依族,贵州荔波,1964.04,1984.11,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,陈治松,2008.02-2014.08,8874,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县长,20,,李友军,2014.09-至今,11698,男,汉族,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,高智广,1973.-,1238,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,杨永才,1984.05-,16375,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,孙文佐,1992.05-,14123,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,刘庆鹰,1994.09-1996.03,12280,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,张宪民,1996.03-2000.10,7677,男,汉族,江西婺源,1954.1,1980.02,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,王国太,2000.10-2007.11,14624,,,,,,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,杨永英,2007.12-2011.04,6886,,布依族,贵州荔波,1964.04,1984.11,,,
522729,贵州省,黔南布依族苗族自治州,长顺县,县委书记,19,,张惠明,2011.05-至今,7386,,布依族,,1962.11,,,,
522730,贵州省,黔南布依族苗族自治州,龙里县,县长,20,,许健民,1949.11-1952.04,6525,,,,,,,,
522730,贵州省,黔南布依族苗族自治州,龙里县,县长,20,,傅兴武,1952.04-1954.06,1151,,,,,,,,
522730,贵州省,黔南布依族苗族自治州,龙里县,县长,20,,阎锡泉,1954.06-1958.05,16096,,,,,,,,
